Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Indonesia,IDN,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,38.472,39.457,40.7,41.208,41.23,40.637,39.493,39.374,36.831,35.949,34.721,33.748,31.006,30.369,29.524,29.412,29.103,28.03,27.859,26.116,26.807,26.096,27.189,26.323
Indonesia,IDN,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,19.961,19.73,21.313,21.519,21.557,23.043,21.701,21.054,19.709,19.612,18.741,18.195,15.079,15.591,15.381,16.629,16.082,15.271,15.8,15.084,16.89,18.889,17.675,16.694
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1828.10265968361,1868.59172307292,1926.37435868149,1991.91820506473,2065.70617470842,2155.4478015921,2244.0802226202,2355.1528565328,2464.60193418272,2546.21969707767,2670.8129098953,2799.62468790318,2930.518445323,3055.24246006469,3170.72103011429,3288.22269725538,3416.81005170972,3553.51999262321,3701.32155461912,3850.90321738979,3739.44906563161,3850.68877253903,4024.91225288391,4192.65167890692
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.4278636272189,2.21481343921472,3.09230929876641,3.40244595178829,3.7043674512371,4.3443558422024,4.11201890218061,4.94958392275811,4.64721758277069,3.31160021271401,4.89326246908787,4.82294276512758,4.67540374198676,4.25603923226443,3.77968595157438,3.70583428895539,3.91054275495577,4.00109865179923,4.15930013909383,4.0413041818536,-2.89423403981894,2.97476192227879,4.52447576618876,4.16753001019646
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,41.9690746433564,47.8935007853871,47.7453311592597,43.7495660917608,44.6276159754602,46.5410588710711,46.9435587410796,46.7991415207073,48.0607447690172,47.6521225811621,42.7758663362749,43.9134234267133,43.5937444233376,42.6356774375889,41.9283421270033,40.0478624042506,39.3084439802081,39.3791548040237,39.7297374523848,38.9517679950779,38.2383937187942,39.8448191919686,41.4292641760979,40.2156823106794
Philippines,PHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,47.176,47.148,47.108,47.034,46.711,47.449,47.6,47.605,47.063,47.866,48.119,48.935,48.459,48.338,49.121,48.67,48.19,45.045,45.532,46.566,42.675,44.203,50.38,50.445
Philippines,PHL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,75.719,75.696,75.673,75.627,76.732,76.113,75.638,75.333,75.514,75.452,75.164,75.915,75.367,74.881,75.539,74.436,75.275,73.525,72.705,72.591,67.07,69,72.739,72.641
Philippines,PHL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,30.3209400177002,32.4361801147461,30.9651603698731,30.1653099060059,28.8131008148193,29.4652309417725,..,30.427770614624,29.7430095672607,31.269762641133,32.6842752204727,33.1844648171482,36.1084692595744,38.6201723309521,41.0613047431901,43.5571209645523,38.286150336618,31.8172905767181,33.6724362657156,34.9776942092469,38.0290931957121,44.8304989112463,50.9499907329313
Philippines,PHL,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,27.0657005310059,24.4886703491211,23.6990604400635,23.130069732666,22.9996604919434,23.2131404876709,..,24.0170707702637,23.6401290893555,24.4408875516527,25.6713262527915,26.2935182382807,27.9004118525101,29.4342465163638,31.0182503926315,33.4151070319383,29.2897323063218,24.5466556895257,26.5245528357297,28.3358038010199,29.2642161028574,32.0541368625707,37.6196734791632
Philippines,PHL,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,48.5839529439996,48.4509557174471,48.9076229319221,47.7868948069903,46.1383304117334,47.3590248997554,46.969261017048,45.955629715392,45.8338270734466,45.2344315118972,44.2456288592339,44.1155720468703,42.7036534206691,41.6830175119537,42.3219288133567,40.764500062556,40.4137357212369,38.4908164861984,37.6220588259052,37.6167410562026,39.4359150187354,38.8306602913587,40.2766841971442,39.9612493529426
