Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Viet Nam,VNM,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,10.6626796722412,10.8212003707886,11.1974401473999,..,18.5904598236084,17.2463092803955,19.1955394744873,20.7396697998047,22.3181705474854,24.6012868669488,26.327851040583,38.1735756369855,27.2970135163244,30.9115450924686,30.0066478469738,26.3157973289288,24.4948645754524,..,..,..,42.8379016583449,44.145253554546,29.6371360595075
Viet Nam,VNM,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.741810023784637,0.763949990272522,0.769190013408661,..,0.705330014228821,0.948400020599365,0.974460005760193,0.934639990329742,0.928040027618408,0.94570985752715,0.965252396436005,0.349089980717387,0.876709025479706,1.02667676929872,0.98100050263471,1.17560907993935,1.10748829273239,..,..,..,0.95847597322435,1.02700154441658,1.17851396011689
Viet Nam,VNM,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,..,..,..,..,..,..,12.367,..,12.882,10.694,10.782,11.655,12.326,12.168,12.623,11.84,12.013,10.631,15.085,16.022,16.276,12.384,11.759
Viet Nam,VNM,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,..,..,..,..,..,..,8.917,..,7.711,5.856,5.925,7.399,7.845,7.452,7.295,7.206,7.512,6.001,11.521,12.463,13.651,9.832,9.947
Viet Nam,VNM,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,16.327,..,..,8.255,10.982,12.935,8.129,11.23,13.572,15.306,14.547,14.825,14.565,22.725,15.513,17.074,21.826
Viet Nam,VNM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26,27.3092369477912,27.3092369477912,27.3092369477912,27.3092369477912,27.3092369477912,25.7606490872211,25.7606490872211,25.7606490872211,25.7606490872211,24.4,24.4,24.4,24.2971887550201,24.2971887550201,26.7206477732794,26.7206477732794,26.7206477732794,26.7206477732794,26.7206477732794,30.2605210420842,30.2605210420842,30.2605210420842
Viet Nam,VNM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.9489362725143,25.5540925665659,26.1745407830283,26.8021001307977,27.4285898187702,28.0458290558422,28.6456370509099,29.2198330128693,29.7581347355675,30.2504027258526,30.6996041680996,31.1222779403029,31.5334201724543,31.9480269945454,32.3810945365679,32.8476189285136,33.3625963003742,33.9410227821412,34.6239134999511,35.5706676299742,36.6540656426603,37.5478515625,38.1298904418945
Viet Nam,VNM,Urban population growth (annual %),SP.URB.GROW,3.41034144637006,3.42108090106931,3.39881984095249,3.33889208469533,3.23897014139341,3.54798566946169,3.88392022435259,3.8121097980197,3.3219726496492,2.78509907779886,2.62585841969135,2.53840240642015,2.49269980122556,2.52048355679202,2.58618883560289,2.69033256754995,2.79982090581249,2.82681090808417,2.96038644426744,3.6251116340205,3.86918418992208,3.1599357541504,2.20966454551038
Viet Nam,VNM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,40.37283,..,35.429,..,30.48516,..,25.54133,..,20.59749,..,15.65365,..,10.70982,..,5.76598,..,5.76598,..,5.76598,..,32.5,..
Viet Nam,VNM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,51.1126663714229,53.0643186028264,55.0019694498601,56.9263485038899,58.966321324654,61.0003176611455,63.0278584517406,65.0481671536166,67.0613483120441,69.0697259411946,71.0691084361626,73.0592696760739,75.0388383321338,77.008286684504,78.9669212576084,80.9140981082283,82.8485783033642,84.7702960974693,86.6789932516384,88.5744092568809,90.4559668368841,92.3237168322338,94.0898634431677
Viet Nam,VNM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,81.4816912239643,82.3091593236672,83.1297312995414,83.9437132071868,84.7504123379551,85.5499500318679,86.3421129091112,87.1265536349234,87.9033221889861,88.6734023519778,89.4349602173231,90.1878966419353,90.9316441418206,91.6663943913083,92.3918615614749,93.1077859229268,93.8136963360805,94.8327946840432,95.6342556825242,96.2941639364055,96.9270863481492,97.5492793224641,98.160662651459
Viet Nam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.9,89.1,90.3,91,96.1,96,93.1,93.8,96.1,97.4,99,97.9,98.5,99.2,99.3,99.2,100,100,99.4,99.8,100,100,99.8
Viet Nam,VNM,Net migration,SM.POP.NETM,-177586,-193766,-216062,-220458,-208337,482399,523784,571113,-18560,-4443,-4602,-4851,-4979,-4894,-4888,167652,139245,96650,-2051,-6457,-5418,-78977,-81789
Viet Nam,VNM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,0.19273,..,..,..,..,..,..,..,..,0.14955,..,0.29932,..,0.35629,..,0.41895,..,0.41652,..,0.42494,..,..
Viet Nam,VNM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,8.8401529745757,10.5241123781855,13.1303195968336,18.8147980828908,27.1630278606772,33.5956426471693,32.0548869012837,36.3691117529912,38.0569617054575,41.7381332957129,40.7501595675465,40.4334300320093,41.7401040421189,41.5396346544198,42.689178907016,44.256885251682
Viet Nam,VNM,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,21.8580428728102,21.8580428728774,21.8580428725222,24.0416919196658,24.0416919191357,22.6528512004247,23.153521645567,22.4658554678733,23.5397044741207,23.3546498125897,19.0840367848217,23.2228500681187,29.7727293462114,38.508031295158,36.8496268759116,37.3528790761158,40.0830740439537,38.5098248523289,37.8438782636639,39.6100564323312,38.4571318716276,38.7034371333914,..
Viet Nam,VNM,"Patent applications, residents",IP.PAT.RESD,52,69,78,103,180,196,219,204,258,306,300,382,443,487,582,560,592,646,720,1021,1066,..,..
Viet Nam,VNM,"Patent applications, nonresidents",IP.PAT.NRES,1234,1142,1072,1328,1767,1970,2641,2995,2632,3276,3260,3423,3552,3960,4451,4668,4790,5425,6800,6674,7468,..,..
Viet Nam,VNM,"Human capital index plus (HCI+): overall score, total (scale 0–325)",HD_HCIP_OVRL_TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,215.253441194251,..,..,..,..,221.667455964818,..,..,..
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.984,73.138,73.236,73.062,73.198,73.293,73.385,73.455,73.525,73.611,73.713,73.762,73.821,73.886,73.955,73.984,74.026,74.1,74.211,75.383,74.145,74.502,74.588
Viet Nam,VNM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.6,27.4,26.5,25.7,25,24.5,24,23.6,23.3,23.1,22.8,22.6,22.4,22.2,22,21.8,21.5,21.4,21.2,21,20.7,20.4,20
Viet Nam,VNM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,27.2724542389611,27.3729160568005,27.4669078615838,27.4866878050048,27.3645140387577,27.0007597054278,26.3605983485498,25.4734887212418,24.3688895766214,23.0762596678067,20.4905765848944,21.5116439458873,23.2274925075316,20.4035064934273,19.377014054477,20.3304456216218,18.5797797556674,20.1630176303186,20.8317868906878,20.8010641731194,..,..,..
Viet Nam,VNM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.796360252330399,0.927761034143203,0.975900126008347,1.14424418007545,1.23999989986226,1.25547815833719,1.36684666856981,1.47684691804671,1.62877944346484,1.79273486369334,1.77200618969635,1.74532095481779,1.80141667663283,1.95182181139621,2.16344818077591,2.38090235568537,2.40871172027244,2.93126723532271,3.46316479458409,3.55153316874321,3.39788716841419,3.45101965872917,3.89354026267807
Viet Nam,VNM,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,0.625182099419093,0.6920921096751,0.687862331835962,0.757303916373415,0.770204125133209,0.738657254717513,0.764050315790173,0.795712705422328,0.845182127854149,0.88417385922608,0.830794889523241,0.784726377083804,0.77644448756182,0.800160934532117,0.839336717589995,0.87675684113132,0.83981758476795,0.961612478203975,1.0685230063613,1.07518950232891,1.01181276155185,0.953936159714234,1.03127470286166
Viet Nam,VNM,Control of Corruption: Estimate,CC.EST,..,-0.560990810394287,-0.49087256193161,-0.756660282611847,-0.7295823097229,-0.747617363929749,-0.630165636539459,-0.711532890796661,-0.545064032077789,-0.622543275356293,-0.614729940891266,-0.532105982303619,-0.482918798923492,-0.438487648963928,-0.457950294017792,-0.490106016397476,-0.628588140010834,-0.511843025684357,-0.546221077442169,-0.374517351388931,-0.308163285255432,-0.287254333496094,-0.415814280509949
Viet Nam,VNM,Government Effectiveness: Estimate,GE.EST,..,-0.437316596508026,-0.402854233980179,-0.47920498251915,-0.228448659181595,-0.24698968231678,-0.225955650210381,-0.199574172496796,-0.245095103979111,-0.242955058813095,-0.209270849823952,-0.248135596513748,-0.245401605963707,-0.0470734238624573,0.0631621554493904,-0.0174771249294281,-0.0333407856523991,-0.0117206163704395,0.0278810821473598,0.193557769060135,0.243436112999916,0.174635261297226,0.126466900110245
Viet Nam,VNM,Voice and Accountability: Estimate,VA.EST,..,-1.44881856441498,-1.47438275814056,-1.33793187141418,-1.40304481983185,-1.53845131397247,-1.52694940567017,-1.49671363830566,-1.4826385974884,-1.49696779251099,-1.45916306972504,-1.42006897926331,-1.36654543876648,-1.37489593029022,-1.35883224010468,-1.37323105335236,-1.41349077224731,-1.47091710567474,-1.40485322475433,-1.37661600112915,-1.30874562263489,-1.28640735149384,-1.24185371398926
Viet Nam,VNM,Regulatory Quality: Estimate,RQ.EST,..,-0.766993641853333,-0.637721121311188,-0.556896567344666,-0.601215302944183,-0.625979781150818,-0.57259863615036,-0.630675971508026,-0.633366286754608,-0.631919384002686,-0.609958648681641,-0.676629722118378,-0.65251749753952,-0.602058231830597,-0.505210995674133,-0.502611756324768,-0.433779716491699,-0.372491270303726,-0.375260800123215,-0.236916333436966,-0.404661357402802,-0.429956316947937,-0.382607728242874
